entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
1.75,1.5,2018-05-04,2026-06-30,2052,259.71281104526156,254.10834579334687,1.1492264839604518,0.14113307697759936,0.1477757813959172,0.976010991428691,0.9550487613357912,-0.05930572729758343,2.379754593842578,31,0.967741935483871,11.451612903225806,7.614035087719298,0.1730019493177388,2.0,0.5
2.0,0.0,2018-05-04,2026-06-30,2052,239.77537574087938,233.49999738211372,1.0560234854090618,0.12968709469935846,0.16358824745812744,0.8140527146454205,0.7927653527344842,-0.05942886595323249,2.1822239515964457,15,0.8666666666666667,47.6,3.6842105263157894,0.347953216374269,2.0,0.5
2.0,0.25,2018-05-04,2026-06-30,2052,239.3530396366053,233.7136711780925,1.0569898432219094,0.12980577022023448,0.16349664827724233,0.8130685254114267,0.793935359458391,-0.059299871928717995,2.1889721849023354,16,0.875,36.1875,3.9298245614035086,0.2821637426900585,2.0,0.5
2.0,0.5,2018-05-04,2026-06-30,2052,235.909721461407,230.52811329319889,1.042582888282751,0.12803649505226766,0.1630686706978017,0.8034755154520501,0.785169183659714,-0.059299871928717995,2.15913611425966,16,0.875,33.125,3.9298245614035086,0.25828460038986356,2.0,0.5
2.0,0.75,2018-05-04,2026-06-30,2052,206.4455694196148,201.41733147374697,0.9109269155863027,0.11186821770358103,0.15542456072543362,0.7377137288156319,0.7197589440268881,-0.059299871928717995,1.886483293556744,16,0.875,30.25,3.9298245614035086,0.23586744639376217,2.0,0.5
2.0,1.0,2018-05-04,2026-06-30,2052,236.04113260209482,231.11972912164381,1.0452585209002334,0.12836508151406376,0.1528828229071546,0.8574471708996761,0.8396305031077269,-0.059299871928717995,2.164677213272337,19,0.8421052631578947,22.05263157894737,4.666666666666667,0.20419103313840156,2.0,0.5
2.0,1.25,2018-05-04,2026-06-30,2052,237.07301941961538,232.22981120680194,1.0502789610107335,0.12898162679079184,0.15162444754630564,0.8683300519675757,0.8506651063074855,-0.06168218424625915,2.09106775914172,21,0.8571428571428571,18.285714285714285,5.157894736842105,0.1871345029239766,2.0,0.5
2.0,1.5,2018-05-04,2026-06-30,2052,243.1095333153396,238.13227199506727,1.0769733391006568,0.13225988374920347,0.1467126623929494,0.9202407346397321,0.9014892211209682,-0.06078031011223617,2.1760317363464257,26,0.9615384615384616,12.653846153846153,6.385964912280702,0.16033138401559455,2.0,0.5
2.25,0.0,2018-05-04,2026-06-30,2052,235.51265489729195,230.17982335070118,1.0410077175626957,0.12784305303401527,0.16338295578315834,0.8005797697340417,0.7824748451955321,-0.060424531725997155,2.1157475181394223,14,0.8571428571428571,45.785714285714285,3.43859649122807,0.31237816764132553,2.0,0.5
2.25,0.25,2018-05-04,2026-06-30,2052,234.47795002763536,229.24908515177438,1.036798375344907,0.1273261162704272,0.1633131985763165,0.7974021245832311,0.7796437604577778,-0.060424531725997155,2.1071924371347044,14,0.8571428571428571,38.07142857142857,3.43859649122807,0.2597465886939571,2.0,0.5
2.25,0.5,2018-05-04,2026-06-30,2052,231.13739782636887,226.1656974753226,1.0228534938140288,0.12561358695961758,0.16288454164257068,0.7881109464847008,0.7711817566780558,-0.060424531725997155,2.078850813924858,14,0.8571428571428571,34.714285714285715,3.43859649122807,0.23684210526315788,2.0,0.5
2.25,0.75,2018-05-04,2026-06-30,2052,201.77601175850793,197.15628808479278,0.8916559865005136,0.10950161237725604,0.1552306322226364,0.7219282205709436,0.7054123970854258,-0.060424531725997155,1.8122045674065834,14,0.8571428571428571,31.785714285714285,3.43859649122807,0.2168615984405458,2.0,0.5
2.25,1.0,2018-05-04,2026-06-30,2052,231.37298396705663,226.85683191585366,1.025979207771025,0.12599744656837147,0.15268737290271597,0.8415647849117823,0.8251988633575494,-0.060424531725997155,2.0852035252788252,17,0.8235294117647058,23.0,4.175438596491228,0.1905458089668616,2.0,0.5
2.25,1.25,2018-05-04,2026-06-30,2052,225.92638734869314,221.81600501902676,1.0031816418240773,0.12319774548716739,0.1511373482015926,0.8301748881294907,0.8151376675131397,-0.06307214638142711,1.9532829078327594,18,0.8888888888888888,19.444444444444443,4.421052631578948,0.1705653021442495,2.0,0.5
2.25,1.5,2018-05-04,2026-06-30,2052,231.02955332262226,227.02807502910943,1.0267536692328671,0.126092555870703,0.14621440124835236,0.877494028615795,0.8623812346400034,-0.062129478747321554,2.029512534356148,21,0.9523809523809523,14.333333333333334,5.157894736842105,0.1466861598440546,2.0,0.5
2.5,0.0,2018-05-04,2026-06-30,2052,251.87376600156506,246.7705314730592,1.1160405981331645,0.13705761731459914,0.16185117421190018,0.8642956905051109,0.8468126226576488,-0.0595401672534448,2.3019353763516586,14,0.8571428571428571,42.714285714285715,3.43859649122807,0.29142300194931775,2.0,0.5
2.5,0.25,2018-05-04,2026-06-30,2052,250.83906113190847,245.8397932741324,1.111831255915376,0.1365406805510111,0.1617808734224491,0.86111820252368,0.8439853096507292,-0.0595401672534448,2.2932532246642507,14,0.8571428571428571,35.0,3.43859649122807,0.2387914230019493,2.0,0.5
