entry_z,exit_z,sample_start,sample_end,n_sessions,total_gross_pnl_usd,total_net_pnl_usd,total_return_pct,annualized_return_pct,annualized_vol_pct,sharpe_gross,sharpe_net,max_drawdown_pct,calmar_net,n_round_trip_trades,hit_rate,avg_holding_sessions,annualized_turnover,pct_time_in_market,cost_transaction_bps,cost_financing_bps_per_day
2.75,0.5,2014-12-31,2026-06-30,2894,60327.566871769726,55817.444096024854,0.4330053794230241,0.03770468404098206,0.1882197683011631,0.21647981442045294,0.20032265676075148,-0.438707954619731,0.08594483789030956,25,0.84,16.6,4.353835521769177,0.14340013821700068,2.0,0.5
2.75,0.75,2014-12-31,2026-06-30,2894,57787.76431269503,53873.992235252554,0.41792899740674283,0.03639188228973711,0.18803008301911922,0.20757514703388438,0.1935428719990339,-0.4417214079039006,0.08238650343533815,25,0.84,13.8,4.353835521769177,0.11921216309606082,2.0,0.5
2.75,1.0,2014-12-31,2026-06-30,2894,56960.920722163384,53302.1410659831,0.4134928460111856,0.03600559681921865,0.18793156826140262,0.20471284008537685,0.19158887009944392,-0.4364541247107929,0.08249571897866012,26,0.8846153846153846,11.73076923076923,4.5279889426399444,0.10539046302695232,2.0,0.5
2.75,1.25,2014-12-31,2026-06-30,2894,55596.02989913898,52196.16761593826,0.40491322612488984,0.03525851174273401,0.18787125128765145,0.19987170598116857,0.18767380054731936,-0.4406251108706708,0.08001929729575227,26,0.8846153846153846,10.192307692307692,4.5279889426399444,0.09156876295784382,2.0,0.5
2.75,1.5,2014-12-31,2026-06-30,2894,52139.35050830099,48959.994127120495,0.3798085200227331,0.033072476518911105,0.1877668330765796,0.18754946148879098,0.17613588074642925,-0.4432570382862653,0.07461241145042385,26,0.8846153846153846,8.807692307692308,4.5279889426399444,0.07912923289564616,2.0,0.5
3.0,0.0,2014-12-31,2026-06-30,2894,64963.90553501449,60011.9523471662,0.4655443941735725,0.040538074406268235,0.18839175748176987,0.2329031009045031,0.215179660448738,-0.42750416770566657,0.09482498059335505,20,0.9,26.3,3.483068417415342,0.18175535590877678,2.0,0.5
3.0,0.25,2014-12-31,2026-06-30,2894,62542.46755735865,58705.17887902702,0.4554070625462391,0.03965534891556747,0.18786035873809656,0.22485540135102836,0.21108949850805156,-0.42100346150831525,0.0941924533672373,20,0.9,18.15,3.483068417415342,0.12543192812715964,2.0,0.5
3.0,0.5,2014-12-31,2026-06-30,2894,54973.696404755734,51454.460185709104,0.3991594100473435,0.03475748836625106,0.18768022218059988,0.1978345461510604,0.1851952643832914,-0.42798615480577784,0.08121171205181667,20,0.9,15.9,3.483068417415342,0.10988251554941257,2.0,0.5
3.0,0.75,2014-12-31,2026-06-30,2894,52677.03856581588,49678.75989665253,0.3853843655275377,0.033558002803365405,0.18749263815537617,0.18975923475489223,0.17898304239314033,-0.4296966530266473,0.07809696111662368,20,0.9,13.0,3.483068417415342,0.08984105044920525,2.0,0.5
3.0,1.0,2014-12-31,2026-06-30,2894,49859.90283179409,47075.57881125597,0.3651901156502085,0.03179955395433744,0.18743902701907134,0.1796627520766226,0.16965279035033579,-0.4342724060843607,0.07322490102712198,20,0.9,11.7,3.483068417415342,0.08085694540428473,2.0,0.5
3.0,1.25,2014-12-31,2026-06-30,2894,49004.94004599966,46428.28553207435,0.36016871998279254,0.03136230733782437,0.18738016871590463,0.17663748651914532,0.16737260699863155,-0.4369473068242792,0.07177594837639518,20,0.9,10.1,3.483068417415342,0.06979958534899793,2.0,0.5
3.0,1.5,2014-12-31,2026-06-30,2894,46357.57426869313,43964.713757727586,0.341057493229885,0.02969816457979648,0.1872818181129599,0.16718324642870766,0.15857473447787598,-0.4389334281384747,0.0676598378613973,20,0.9,8.6,3.483068417415342,0.05943331029716655,2.0,0.5
